,daytime,user,text,file_content,reactions,replies_time,channel,replies_user,file_url
956,1622810080.071300,U021UNQGZC4,,True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F023UL6QAQ6/download/image.png?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
957,1622815620.074000,U021UNQGZC4,"<!channel> as mentioned earlier we will have an end of week 1 gathering : at 5:30 all the barcelona cohorts, including our barcelona-berlin merged class, will be on this zoom <https://ironhack.zoom.us/j/98986128029> - Barcelona PM Hector will host and run some ice breaker activities. Attendance is of course optional but we would love to have you there ! :beers:",False,2,1622818779.076500,general,U021UNQGZC4,0
958,1622815775.074600,U021NHS652N,"other VERY useful bookmark for you - this notion page will contain the lab solutions  :microscope:<https://www.notion.so/ironhack/15bb527f271a4089a803c3803f039419?v=a2611ab032c54359a8c975df4d29b470>
Remember we will upload the lab solutions the following Monday after that lab’s day (except for the optional ones, that we will uploaded the same day)",False,0,0,general,0,0
959,1622818698.075700,U021UNQGZC4,reminder <!channel> <!here> to spend 5 mins doing your weekly survey ! (sorry if the TAs already did this reminder),False,0,0,general,0,0
960,1622818748.076400,U021UNQGZC4,"(it should be visible on your student portal, when you submit lab work… like a header along the top. think it comes to you automatically every fri lunchtime)",False,0,0,general,0,0
961,1622818779.076500,U021UNQGZC4,do i need to learn some catalan before attending <@U021NHS652N>,False,0,0,general,0,0
962,1622820138.076700,U021NHS652N,hahaha I don’t think so! But you can always ask our Catalan speaker students to do real-time translation :smile:,False,0,0,general,0,0
963,1622820486.076900,U021UNQGZC4,great idea!,False,0,0,general,0,0
964,1622820931.077600,U021UNQGZC4,is anyone coming to the zoom meetup barcelona <!here>? just the teaching team so far…,False,0,0,general,0,0
965,1622821038.078200,U021TDMBPRR,there's a lot of lab work apparently how long is this meeting supposed to last,False,0,0,general,0,0
966,1622821079.078600,U021TDMBPRR,I'm participating but there seems to be connection problems,False,0,0,general,0,0
967,1622821279.079100,U021TDMBPRR,I have to admit that I would be reluctant to be the only one hah,False,0,0,general,0,0
968,1623048148.000800,U021UNQGZC4,good morning <!channel> please ignore the invitation from Madini - and attend our class at 9am as usual,False,0,0,general,0,0
969,1623048475.001000,U021CE3UWPR,thanks,False,0,0,general,0,0
970,1623049464.001700,U021TDMEH27,Sorry im connectinc to the bcn campus wifi,False,0,0,general,0,0
971,1623052609.002900,U021UNQGZC4,"just to clarify, we are re -grouping at 10:15. come armed with questions on the labs - if there arent any we will jump into the machine learning lecture!

• you will need scikit-learn installed on your python environment ",False,0,0,general,0,0
972,1623057703.005200,U021WEXHN4E,"<!channel>,
Madini has reminded us to remind you to fill out the *weekly survey* :slightly_smiling_face:
*After lecture*, I would ask you to head to your student portal and click on the red banner at the top and fill out the weekly survey. Usually takes 5 minutes maximum. Right now, we're missing 50% of surveys.",False,2,0,general,0,0
973,1623058049.006400,U021Q53LBPX,can you please share a file for healthcare for all to apply machine learning to it? :slightly_smiling_face:,False,0,0,general,0,0
974,1623058062.006700,U021ZC6H9GC,yes :pray:,False,1,0,general,0,0
975,1623058096.007000,U021TDMLNTD,yes pleasee,False,0,0,general,0,0
976,1623058129.007400,U021UNQGZC4,,True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F024D347CBE/download/end_thurs_cleaned.csv?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
977,1623058132.007700,U021Q54K3B7,,True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F02404S12P8/download/end_thurs_cleaned.csv?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
978,1623063875.008300,U021UNQGZC4,post lunch lecture will start at 2:05pm,False,0,0,general,0,0
979,1623064964.008600,U021UNQGZC4,work in progress notebook in case you missed anything this morning,True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F024X31FD08/download/linregression_healthcareforall.ipynb?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
980,1623073117.009300,U021UNQGZC4,at the end of the lecture - now I will work through it again and work out how to improve my model hehe,True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F0244MNJ4UV/download/linregression_healthcareforall.ipynb?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
981,1623073225.010100,U021TDN4RAP,Can we have the <https://github.com/student-IH-labs-and-stuff/BEES-DAFT-MAY21/blob/main/Labs/marketing_customer_analysis.csv|marketing_customer_analysis.csv file> that is already cleaned? I can’t find mine,False,0,0,general,0,0
982,1623073243.010400,U021UNQGZC4,yes… give me a sec!,False,0,0,general,0,0
983,1623073267.010600,U021TDN4RAP,Thank you !,False,0,1623073353.011100,general,U021UNQGZC4,0
984,1623073329.011000,U021ZC6H9GC,Yes thanks Sian!! let’s lab :muscle:,False,0,1623073396.011500,general,U021UNQGZC4,0
985,1623073353.011100,U021UNQGZC4,this looks pretty clean… or not ?,True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F02411K40R4/download/marketing_customer_analysis.csv?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
986,1623073396.011500,U021UNQGZC4,hehe! i need the strength !,False,0,0,general,0,0
987,1623073649.011700,U021UNQGZC4,"this one is better i just ran it out on customer analysis round 2, with a month field and lower case headings",True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F024E0M9QDA/download/clean_marketing.csv?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
988,1623073778.012700,U021UNQGZC4,<!channel> we are still at only 70% completion rate for last weeks survey. Please fill it now if you havent already!,False,0,1623073868.013700,general,U021UNQGZC4,0
989,1623073868.013700,U021UNQGZC4,"its on your student portal, <@U0225RJ6SNM> <@U021TDMLNTD> <@U0234JUMPJQ> <@U021TDMEH27> <@U022VC1JD29> <@U0225RJ9GQZ>",False,3,0,general,0,0
990,1623074454.014800,U021WEXHN4E,"<!channel>,
the teaching team is in a meeting with Madini for 30min. See you then!",False,3,0,general,0,0
991,1623074690.015200,U0234JUMPJQ,ok,False,0,0,general,0,0
992,1623076553.016300,U021WEXHN4E,"<!channel>,
we're back",True,1,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F02419TC60N/download/homer-bush-reverse.gif?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
993,1623076617.017600,U021NHS652N,"In case you can’t find it in the repo, it is not really extensive but can help you to make some decisions:

customer: Customer ID
state: US State
customer_lifetime_value: CLV is the client economic value for a company during all their relationship
response: Response to marketing calls (customer engagement)
coverage: Customer coverage type
education: Customer education level
effective_to_date: Effective to date
employmentstatus: Customer employment status
gender: Customer gender
income: Customer income
location_code: Customer living zone
marital_status: Customer marital status
monthly_premium_auto: Monthly premium
months_since_last_claim: Last customer claim
months_since_policy_inception: Policy Inception
number_of_open_complaints: Open claims
number_of_policies: Number policies
policy_type: Policy type
policy: Policy
renew_offer_type: Renew
sales_channel: Sales channel (customer-company first contact)
total_claim_amount: Claims amount
vehicle_class: Vehicle class
vehicle_size: Vehicle size",False,0,1623076752.017800,general,U021UNQGZC4,0
994,1623076752.017800,U021UNQGZC4,oooh where did you find it??,False,0,0,general,0,0
995,1623076811.018700,U021UNQGZC4,"first group project kick off - in the main classroom at 5.30. EXCITED ! :flamingo_dance::flamingo_dance::flamingo_dance:
(dancing flamingo is the best kind of excited)",False,0,1623076882.018900,general,U021Q53LBPX,0
996,1623076882.018900,U021Q53LBPX,always loved flamingos! did you know their colour is due to what they eat? :slightly_smiling_face:,False,0,0,general,0,0
997,1623076943.019300,U021UNQGZC4,yes! because of the shellfish right? id love to see a purple flamingo,False,0,0,general,0,0
998,1623077015.019500,U021UNQGZC4,,True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F024524JFB7/download/image.png?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
999,1623077939.020000,U021NHS652N,in the github repo of this last lab hehe,False,0,0,general,0,0
1000,1623078067.020200,U021NHS652N,"They accumulate the carotenoids (red/orange pigments) that the algae they eat have! It happen the same with the lobsters and in some extreme case in humans!

<https://en.wikipedia.org/wiki/Carotenosis#:~:text=Carotenosis%20is%20a%20benign%20and,may%20be%20mistaken%20for%20jaundice>.",False,0,0,general,0,0
1001,1623079911.022000,U021UNQGZC4,after doing a bit more work on my linear regression model from this morning I am delighted to say R2 is now 39% and mse slightly reduced. its still a poor mans model,True,2,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F024Y661FCG/download/linregression_healthcareforall_improvedr2.ipynb?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
1002,1623080325.022600,U021NHS652N,"Team 1	Andrea, Ángela, Anna, Axana
Team 2	Héctor, Marta, Julia, Andre
Team 3	Jennifer, Nayib, Uroš, Gellért
Team 4	Lucas, Dámaris, Sathiya, Pedro
Team 5	Arya, Fernando, Majed, Walter",False,0,0,general,0,0
1003,1623080682.023000,U021TDN4RAP,Team 1 will be named team A,False,1,1623080784.023100,general,U021UNQGZC4,0
1004,1623080784.023100,U021UNQGZC4,excellent :),False,0,0,general,0,0
1005,1623080809.023300,U021UNQGZC4,i cant believe you missed the obvious reference to the A team though,False,0,0,general,0,0
1006,1623080830.023500,U021UNQGZC4,,True,1,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F0241LRAQ5U/download/image.png?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
1007,1623080851.024100,U021Q54K3B7,Team 4 will be Team Intercontinental,False,1,0,general,0,0
1008,1623081670.024400,U021ZC6JR28,Team 2 will be Team Puck :dog:,False,2,0,general,0,0
1009,1623081723.024600,U021TDMLNTD,hahah it's a tribute to them,False,0,0,general,0,0
1010,1623082395.026000,U021UNQGZC4,remember to submit the lab from today as far as you have it <!here> - dont stress about having a perfect model. Mine certainly wasnt!,False,0,0,general,0,0
1011,1623083591.026500,U021TDMHF5H,Team 5 is called flyingducks :duck:,False,1,0,general,0,0
1012,1623106895.027700,U021TDMHF5H,"note:
 <https://nbviewer.jupyter.org/> seems to cache the results of previous queries and fails to view the latest available commit of the notebook",False,0,0,general,0,0
1013,1623106987.028000,U021TDMHF5H,"_*nbviewer caches rendered notebooks to cut down on rendering time for popular notebooks. The cache duration on <http://nbviewer.jupyter.org|nbviewer.jupyter.org> is approximately 10 minutes. To invalidate the cache and force nbviewer to re-render a notebook page, append `?flush_cache=true` to your URL.*_",False,0,1623135567.028100,general,U021UNQGZC4,0
1014,1623135567.028100,U021UNQGZC4,? a bit confused by this post Arya! do we need to have a chat,False,0,0,general,0,0
1015,1623142611.028500,U021TDMHF5H,"it just means it  takes 10mins for nbviewer to refresh, it just surprised me because i updated my nb and the update was not reflected in the nbviewer",False,0,0,general,0,0
1016,1623142842.028700,U021UNQGZC4,"oh! thats a good tip then, ive never done it before",False,0,0,general,0,0
1017,1623142857.028900,U021UNQGZC4,but i hadnt had a problem with seeing the notebook before either,False,0,0,general,0,0
1018,1623143146.031900,U021UNQGZC4,"<!channel> your plan for the remainder of the day :
• do your tableau install / set up lab asap
• work on your messy data project in your assigned group 
• be in the main classroom at 2pm if you want to learn more regex and string functions for this project 
• everyone, please join us in the main classroom at 4pm for the first chair yoga with robert class
for any other announcements from the TAs, watch this space",False,0,0,general,0,0
1019,1623146571.032800,U021UNQGZC4,for questions specific to this project and future projects - join the <#C024EJ8H3S8|project-questions>  *channel*,False,0,0,general,0,0
1020,1623150571.034500,U021NHS652N,"<!channel> When you are immersed in your project you can easily forget to have lunch, don’t do it! Enjoy your lunch :hamburger::pizza: and see you at 2.00 :wink:",False,0,0,general,0,0
1021,1623153701.035300,U021NHS652N,"<!channel> lesson time people, probably it will be useful for your project :slightly_smiling_face:",False,0,0,general,0,0
1022,1623157388.039300,U021NHS652N,"All the teams already have a name and are working at full power:rocket:, go people! :raised_hands:

*The A-Team* :man-man-boy-boy:   Andrea, Ángela, Anna, Axana
*Team Puck* :dog:   Héctor, Marta, Julia, Andre
*Wrangling crew* :right-facing_fist::left-facing_fist:   Jennifer, Nayib, Uroš, Gellért
*Team Intercontinental* :earth_africa:   Lucas, Dámaris, Sathiya, Pedro
*Flyingducks* :duck:   Arya, Fernando, Majed, Walter",False,0,1623160420.039400,general,U021WEXHN4E,0
1023,1623160420.039400,U021WEXHN4E,the emojis are strong with you :grin:,False,0,0,general,0,0
1024,1623160557.039600,U021NHS652N,hahaha they make the life colorful,False,0,0,general,0,0
1025,1623230773.040800,U021NHS652N,,True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F024V2AB0M7/download/oldfaithful.xlsx?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
1026,1623230825.041300,U021ZC6L676,"works, thanks!",False,1,0,general,0,0
1027,1623237151.042300,U021UNQGZC4,todays tableau public workbook if you missed anything and want to download <https://public.tableau.com/app/profile/sianedavies/viz/classworkbook9jun/stackedbarchallenge>,False,0,0,general,0,0
1028,1623237640.042500,U021UNQGZC4,is this also the order of presenting tomorrow morning <@U021NHS652N> ?,False,0,0,general,0,0
1029,1623247059.043600,U021NHS652N,"hey hey <!channel>, we will do Katas in 3 min, those interested come to the main room",False,0,0,general,0,0
1030,1623312591.047800,U021UNQGZC4,<@U021TDMEH27> i think you made some changes in your github structure/folder renaming after submitting the project work on the student portal - the A team needs to amend the link from <https://github.com/ang-ferriz/IronAngela/tree/main/Team_A> (doesnt work) to <https://github.com/ang-ferriz/IronAngela/blob/main/1st_Project_Team_A>,False,0,0,general,0,0
1031,1623312666.048200,U021TDMEH27,"Oh true, sorry, my fault",False,0,0,general,0,0
1032,1623312682.048900,U021UNQGZC4,its ok :) happens to me all the time hehe,False,0,0,general,0,0
1033,1623312683.049000,U021TDMEH27,I will change the link in the portal,False,0,0,general,0,0
1034,1623312727.049300,U021TDMEH27,Done! :slightly_smiling_face: Thanks Sian!,False,0,0,general,0,0
1035,1623323758.051200,U021UNQGZC4,"to clarify - we will meet next at 2:15 in the main classroom for the TAs to talk about some github best practices and answer any questions you have. also be in the main classroom for the next session of chair yoga with the lovely robert.
• enjoy your lab work this afternoon - drop us a line on <#C022CAY8YJC|lab-questions> if you need help with anything ! ",False,0,0,general,0,0
1036,1623329244.051600,U021UNQGZC4,,False,0,0,general,0,0
1037,1623329372.053100,U0225RJ6SNM,"hello! could you upload the class of this morning? I need it for my labs, I could only attend the last hour today",False,0,1623329468.053200,general,U021UNQGZC4,0
1038,1623329468.053200,U021UNQGZC4,"unfortunately we cannot - because zoom takes up to overnight to process the recording. but if you caught the last hour you didnt miss much of the lecture, we had the project presentations and a break until 11.30 :)
i will upload the lecture recording as soon as it is ready. in the mean time, do ask the TAs for help with filtering to get you started!",False,0,0,general,0,0
1039,1623329547.053400,U0225RJ6SNM,"ok, thanks",False,0,0,general,0,0
1040,1623329731.054000,U021TDMLNTD,<@U021UNQGZC4> and could you upload the class workbook in tableau?,False,0,1623329797.054200,general,U021UNQGZC4,0
1041,1623329797.054200,U021UNQGZC4,"from today ? I didnt save it, i will rebuild it quickly though!",False,0,0,general,0,0
1042,1623329836.054400,U021Q54K3B7,"i can share you the one I notated, i think it's pretty similar (I tried!)",False,0,0,general,0,0
1043,1623329839.054600,U021Q54K3B7,<https://public.tableau.com/views/Class10June/Sheet7?:language=es-ES&amp;:display_count=n&amp;:origin=viz_share_link>,False,0,0,general,0,0
1044,1623329848.054900,U021TDMLNTD,thank you Sian :slightly_smiling_face: This way I can compare what I did,False,0,0,general,0,0
1045,1623329874.055100,U021TDMLNTD,oh thx Pedro :),False,1,0,general,0,0
1046,1623330022.055400,U021UNQGZC4,perfect thanks Pedro,False,1,0,general,0,0
1047,1623331064.055700,U021UNQGZC4,"make sure when you publish, change the settings to show all tabs in the browser
<https://public.tableau.com/app/profile/sianedavies/viz/classworkbook10jun/datechallenge> (here is mine <@U021TDMLNTD>)",True,2,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F024JVCU1V3/download/image.png?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
1048,1623341949.056800,U021UNQGZC4,<@U0234JUMPJQ> <@U0225RHK6Q1> <@U0225RGM941> dont forget to submit your tableau charts lab from yesterday - its overdue,False,0,0,general,0,0
1049,1623341992.057200,U0225RGM941,Sure... working in it..,False,0,0,general,0,0
1050,1623392747.058500,U021WEXHN4E,"<!channel>!
Good morning :catjam:, this morning 9am we're gathering on <https://miro.com/welcomeonboard/TVdtNGJtMzhxM01zVXdjSEFJTkR1WUJKdjB6aEVJVzZlZ3hrVFJtZXFibmVBVVdObk5kUU9IakJzRVA2TFdDenwzMDc0NDU3MzUxMTA3NDQ5Mzkw|this> Miro board for our Friday Retro",False,0,0,general,0,0
1051,1623394767.058900,U0225RJ9GQZ,"Sorry - We’re running 10 mins late sorry guys - we’ll be right there (Anna, Lucas and I :grimacing:)",False,0,0,general,0,0
1052,1623395621.059700,U0225RJ9GQZ,"Update: we’re still stuck in traffic, sorry ",False,0,0,general,0,0
1053,1623405781.060200,U021UNQGZC4,"talking of air pollution, theres nothing that convinces me less world leaders care about air pollution than them all flying to a remote and attractive part of the english south coast <https://www.bbc.co.uk/news/57429106>",False,0,0,general,0,0
1054,1623406305.060400,U021UNQGZC4,,True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F025FSRQ3SL/download/2014_olympics.xlsx?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
1055,1623410522.061300,U021UNQGZC4,"return to the main classroom at 2:20 for TAs to talk through the lab, answer any questions",False,0,0,general,0,0
1056,1623412016.063600,U021UNQGZC4,":bar_chart:.   in case you missed anything from this morning on tableau dashboards, or want to see how i made a story in tableau - its here : <https://public.tableau.com/app/profile/sianedavies/viz/olympicsdashboard_16234081105980/olympicsdashboard>
but as always ask the TAs for help this afternoon. Also, i will be looking at student work and planning next lessons, so use the <#C022CAY8YJC|lab-questions> for your tableau questions and i will keep checking that during this afternoon.
• have fun and see you at 4:30 for the class kahoot to wrap our first two weeks :) ",False,0,0,general,0,0
1057,1623412161.064200,U021UNQGZC4,a nice example of a tableau story embedded on a legit news website <https://www.rferl.org/a/gazprom-russia-gas-leverage-europe/25441983.html>,False,0,0,general,0,0
1058,1623413198.065500,U022VC1JD29,"Hey Berliners, So as Andre suggested, anybody up for a beer later? :beer:",False,1,1623413796.066600,general,U021ZC6JR28,0
1059,1623413257.066000,U021CE3UWPR,I like to be  in Berlin :disappointed_relieved::disappointed_relieved:,False,0,1623413306.066200,general,U021NHS652N,0
1060,1623413306.066200,U021NHS652N,me too!!,False,0,0,general,0,0
1061,1623413791.066400,U0225RJ6SNM,there's a lot of beer in barcelona too!,False,0,0,general,0,0
1062,1623413796.066600,U021ZC6JR28,Could we also do one on the weekend? :see_no_evil: I have a barbecue obligation I need to attend to after the kahoot :stuck_out_tongue:,False,0,0,general,0,0
1063,1623413804.066800,U022VC1JD29,We will drink on your behalf :smile:,False,0,0,general,0,0
1064,1623416837.069000,U021T7DU0BC,"I also have plans tonight, but I’m definitely up for it some other time :)",False,0,0,general,0,0
1065,1623416989.071000,U021WEXHN4E,"<!channel>,
Little emoji survey!
Answer to this posting with an emoji...

:mysql:: if you have MySQL installed and can run this Sequel query `SELECT * FROM sakila.actor;` in the query window (pink cross, run with `CTRL + Return` ) it should show you a couple of columns as outputs, if successful. Successfully run of a query is also indicated by a green checkmark (pink circle)

:helmet_with_white_cross:: If you couldn't achieve that and need help",True,9,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F024SRQ6BPV/download/screenshot_from_2021-06-11_15-05-59.png?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
1066,1623418102.073600,U022VC1JD29,<@U021UNQGZC4> <@U021WEXHN4E> or <@U021NHS652N> Could you please provide a clean data set as I can't find that thread? Otherwise we'll waste time just searching online..,False,0,1623418800.073900,general,U021UNQGZC4,0
1067,1623418800.073900,U021UNQGZC4,"sure, how about this . schools in london and locations, with air pollution levels",True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F025GHEFRTJ/download/listofschools_laei2013.xlsx?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
1068,1623418888.074300,U021UNQGZC4,or this for sofia bulgaria <https://www.kaggle.com/hmavrodiev/sofia-air-quality-dataset>,False,0,0,general,0,0
1069,1623418998.074700,U021UNQGZC4,this for madrid ? <https://www.kaggle.com/decide-soluciones/air-quality-madrid>,False,0,0,general,0,0
1070,1623419237.075000,U022VC1JD29,"Thanks, Sian",False,0,0,general,0,0
1071,1623419351.075400,U022VC1JD29,It seems a bit stuffy today.. Another time is better perhaps :slightly_smiling_face: Have a good one!,False,0,0,general,0,0
1072,1623419408.075600,U021UNQGZC4,no prob -this is also super interesting - comparing the emissions of vans in european countries year on year - <https://www.eea.europa.eu/data-and-maps/data/vans-15> i did not know this was something that was tracked!,False,2,0,general,0,0
1073,1623419552.076000,U021UNQGZC4,,False,0,0,general,0,0
1074,1623419941.076300,U021UNQGZC4,"well, this is depressing :sob:, i wish i hadnt looked!",True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F024Z15SUCC/download/image.png?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
1075,1623419970.076700,U021UNQGZC4,if you want to do a makeover i have loaded and published a workbook with data from 2018 and 19 <https://public.tableau.com/app/profile/sianedavies/viz/vanemissionsco2europe/yoyco2totals>,False,0,0,general,0,0
1076,1623421151.077100,U021UNQGZC4,<@U021Q53LBPX> maybe one of these ?,False,0,0,general,0,0
1077,1623421198.078000,U021UNQGZC4,<!here> wrapping up your weeks work in 10 mins to join us for the class kahoot ? we can always have another go at vizzing in week 4 :),False,0,0,general,0,0
1078,1623424750.086200,U021WEXHN4E,"<!channel>,
also make sure, you have the *Bank Database* imported for next week (task is linked in Notion, _Student Set up for MySQL_). I've went through it with couple of you. But in case you don't have it yet. Here's the instruction for MySQL Workbench. It comes as a ""full package"", meaning a ""sql dumpfile"" (we don't have to care about seperated data &amp; schema files)
1. Download the `mysql_dump.sql` from <https://github.com/ironhack-edu/data_case_study_2/blob/master/mysql_dump.sql|here> (rightclick on Download, ""Save link as..."")
2. In your Workbench, go on *Server* -&gt; *Data Import* :one:*.* Select the Option ""*Import from Self-Contained File*"" :two:, select in the field there the path to your `mysql_dump.sql` file you downloaded.
3. Press on *Start Import,* :three: (that field might be hidden a bit. you might need to maximize your Workbench window). Import should take a couple of seconds
4. press the Refresh Button in the _Schemas_ field :four: . The bank database should then appear there",True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F0255RUSLGZ/download/screenshot_from_2021-06-11_17-06-35.png?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
1079,1623425892.086900,U021CE3UWPR,Sian  _have this data base_,False,0,0,general,0,0
1080,1623425896.087000,U021CE3UWPR,,True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F024TACNLRG/download/image.png?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
1081,1623425949.088200,U021CE3UWPR,and I like to know if is possible to joint all years in a filter or any similar to can choose any of this,False,0,1623433016.088800,general,U021UNQGZC4,0
1082,1623425969.088700,U021CE3UWPR,I think in class do it but I can't remember how,False,0,0,general,0,0
1083,1623433016.088800,U021UNQGZC4,"aha! you will need to pivot the data so that all the years are one column, and all the values another column. pivoting you can do in tableau or in python. in tableau it looks like this <https://help.tableau.com/current/pro/desktop/en-us/pivot.htm>
and you do it by selecting all those columns in the data source window (use shift + select to do it quicker)",False,0,0,general,0,0
1084,1623433228.089100,U021CE3UWPR,I Try rihgt now,False,0,0,general,0,0
1085,1623433231.089300,U021CE3UWPR,thanks,False,0,0,general,0,0
1086,1623433956.089500,U021CE3UWPR,thanks a lot running :man-mountain-biking:,False,0,0,general,0,0
1087,1623487101.001300,U021WEXHN4E,"<!channel>,
all :zoom: recordings of this week are on <https://www.notion.so/ironhack/c6637744f3ef4b579e576f69a0118679?v=7a85aa99630c479d8088f10d8a908ac1|Notion>. Enjoy your weekend and have some rest!",False,0,0,general,0,0
1088,1623488021.001900,U021CE3UWPR,"Thanks a lot Flo, have a nice weekend",False,0,0,general,0,0
1089,1623656142.000600,U021UNQGZC4,,True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F024GMA0LEB/download/mysql_dump.sql?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
1090,1623660304.001000,U021UNQGZC4,,True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F024QU0DN6S/download/sql_order_of_execution_1_xd76fb.png?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
1091,1623667369.002000,U021UNQGZC4,,True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F024Y9LPQ1Z/download/account.csv?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
1092,1623667377.002300,U021UNQGZC4,,True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F024Y9MACJX/download/urban.csv?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
1093,1623667784.002600,U021UNQGZC4,,True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F024Y3VRAE6/download/urban2.csv?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
1094,1623669042.003200,U021UNQGZC4,queries from this mornings lesson <@U021ZC6H9GC>,True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F0254AL7TGC/download/class_14_jun_queries.sql?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
1095,1623677761.004200,U0225RGM941,"Sorry,, my computer turned off.. will join you in zoom soon",False,0,0,general,0,0
1096,1623681034.004700,U021NHS652N,<!channel> Katas time! :raised_hands:,False,1,0,general,0,0
1097,1623681766.005100,U021UNQGZC4,we have a <#C024HQ61T27|katas> channel btw,False,0,0,general,0,0
1098,1623681777.005400,U021UNQGZC4,for sharing code and ideas and frustrations :),False,0,0,general,0,0
1099,1623752499.006900,U021NHS652N,"People in Barcelona campus, the second floor kitchen is reopened again :tada: (except for the dishwasher). So feel free to use the water, microwaves and anything else :raised_hands:",False,3,0,general,0,0
1100,1623752516.007200,U021ZC6H9GC,yey!!,False,0,0,general,0,0
1101,1623755941.007500,U021UNQGZC4,"what we were working on today, Marta 15 Jun sql class.sql",True,0,0,general,0,https://files.slack.com/files-pri/T021KE79B9B-F02590S936Y/download/15_jun_sql_class.sql?t=xoxe-2053483317317-2318082228289-2302548793493-1d94ec658b657246a6f5fdc6c46914ce
1102,1623755964.008100,U021UNQGZC4,(sorry if its not super tidy! reach out if anything doesnt make sense),False,0,0,general,0,0
1103,1623758464.008300,U021ZC6H9GC,thanks Sian!!,False,0,0,general,0,0
1104,1623765830.010000,U021WEXHN4E,yoga time,False,0,0,general,0,0
1105,1623765838.010300,U021WEXHN4E,"<!channel>,
yoga time!",False,0,0,general,0,0
1106,1623830833.010400,U021TDMHF5H,"Hi guys sorry I can't access slack and zoom properly
My power died last night!!!
I'm currently waiting for a computer shop to open since 9 to buy a new psu asap",False,0,1623841182.011300,general,U021UNQGZC4,0
